reference_id,name_1,name_2,reference_year
290,Alfarcito,Cardonal,1998
290,Casa Colorada,Lampazar,1998
290,Rupasca,Acoite,1998
290,Santa Victoria,Alfarcito,1998
290,Santa Victoria,Casa Colorada,1998
290,Santa Victoria,Rupasca,1998
82,Becscie,Fox Point,2012
82,Mill Bay,Vaureal,2012
9,Adila,Halliku,2010
9,Adila,Jelgava,2010
9,Adila,Jonstorp,2010
9,Adila,Paroveja,2010
9,Adze,Dalby,2010
9,Adze,Skagen,2010
9,Ärina,Kuldiga,2010
9,Ärina,Loka,2010
9,Ärina,Tommarp,2010
9,Baldone,Holen Limestone,2010
9,BC10,Saunja carbon isotope excursion,2010
9,BC11,Waynesville isotope carbon excursion,2010
9,BC12,Moe carbon isotope excursion,2010
9,BC12,Whitewater isotope carbon excursion,2010
9,BC13,Whitewater isotope carbon excursion,2010
9,BC14,Paroveja carbon isotope excursion,2010
9,BC16,HICE,2010
9,BC17,HICE,2010
9,BC2,Mid Darriwilian isotope carbon excursion,2010
9,BC3,Mid Darriwilian isotope carbon excursion,2010
9,BC4,Mid Darriwilian isotope carbon excursion,2010
9,BC8,Rakvere carbon isotope excursion,2010
9,BC9,Fairview isotope carbon excursion,2010
9,Blidene,Skagen,2010
9,Dreimani,Dalby,2010
9,Gullhögen,Folkeslunda,2010
9,Gullhögen,Lindegård Mudstone,2010
9,Haljala,Adze,2010
9,Haljala,Dalby,2010
9,Haljala,Kahula,2010
9,Haljala,Tatruse,2010
9,Halliku,Jonstorp,2010
9,Halliku,Paroveja,2010
9,Hirmuse,Moldå,2010
9,Hirmuse,Mossen,2010
9,Hirmuse,Skagen,2010
9,Hirmuse,Variku,2010
9,Jelgava,Jonstorp,2010
9,Kahula,Adze,2010
9,Kahula,Blidene,2010
9,Kahula,Dalby,2010
9,Kahula,Skagen,2010
9,Kandle,Segerstad Limestone,2010
9,Kandle,Skärlöv,2010
9,Kandle,Stirnas,2010
9,Kandle,Vämb,2010
9,Korgekallas,Gullhögen,2010
9,Korgekallas,Lindegård Mudstone,2010
9,Korgekallas,Ryd,2010
9,Korgekallas,Taurupe,2010
9,Korgessaare,Fjäcka,2010
9,Kuili,Jonstorp,2010
9,Kuili,Ulunda,2010
9,Kuldiga,Loka,2010
9,Kuldiga,Tommarp,2010
9,Loka,Glisstjärn,2010
9,Loka,Tommarp,2010
9,Loobu,Holen Limestone,2010
9,Loobu,Segerstad Limestone,2010
9,Moe,Jonstorp,2010
9,Moe carbon isotope excursion,Whitewater isotope carbon excursion,2010
9,Montu,Slandrom,2010
9,Mossen,Moldå,2010
9,Mossen,Mossen,2010
9,Mossen,Skagen,2010
9,Mossen,Slandrom,2010
9,Paekna,Montu,2010
9,Paekna,Slandrom,2010
9,Pakri,Baldone,2010
9,Pakri,Holen Limestone,2010
9,Pakri,Loobu,2010
9,Paroveja,Jonstorp,2010
9,Paroveja,Ulunda,2010
9,Pihla,Dalby,2010
9,Pihla,Dreimani,2010
9,Pihla,Viivikonna,2010
9,Rägavere,Ka1,2010
9,Rägavere,Ka2,2010
9,Rägavere,Moldå,2010
9,Rägavere,Mossen,2010
9,Rägavere,Slandrom,2010
9,Rägavere,Variku,2010
9,Rakvere carbon isotope excursion,Kope isotope carbon excursion,2010
9,Ryd,Lindegård Mudstone,2010
9,Sakyna,Holen Limestone,2010
9,Saldus,Glisstjärn,2010
9,Saldus,Loka,2010
9,Saunja,Slandrom,2010
9,Saunja carbon isotope excursion,Waynesville isotope carbon excursion,2010
9,Segerstad Limestone,Holen Limestone,2010
9,Segerstad Limestone,Segerstad Limestone,2010
9,Skövde,Folkeslunda,2010
9,Stirnas,Folkeslunda,2010
9,Stirnas,Seby,2010
9,Stirnas,Skärlöv,2010
9,Stirnas,Skövde,2010
9,Stirnas,Vämb,2010
9,Tatruse,Adze,2010
9,Tatruse,Dalby,2010
9,Taurupe,Folkeslunda,2010
9,Taurupe,Gullhögen,2010
9,Taurupe,Lindegård Mudstone,2010
9,Taurupe,Ryd,2010
9,Tudulinna,Fjäcka,2010
9,Ulunda,Jonstorp,2010
9,Vämb,Skärlöv,2010
9,Väo,Folkeslunda,2010
9,Väo,Gullhögen,2010
9,Väo,Lindegård Mudstone,2010
9,Väo,Seby,2010
9,Väo,Skärlöv,2010
9,Väo,Skövde,2010
9,Väo,Stirnas,2010
9,Väo,Taurupe,2010
9,Väo,Vämb,2010
9,Variku,Moldå,2010
9,Variku,Mossen,2010
9,Variku,Slandrom,2010
9,Viivikonna,Dalby,2010
9,Viivikonna,Dreimani,2010
34,Baykit,Baikit,2015
34,Baykit,Guragir,2015
34,Dolbor,Zagornyi,2015
34,Mangazea,Zagornyi,2015
34,Ustrybnaya,Dapingian,2015
34,Ustrybnaya,Iltyk,2015
34,Uststolbovaya,Amarkan,2015
34,Uststolbovaya,Angir,2015
34,Uststolbovaya,Zagornyi,2015
126,Er Rwaidat,Pusgillian,2007
126,Er Rwaidat,Upper Tiouririne,2007
126,First Bani,Caradocian,2007
126,First Bani,Llanvirn,2007
126,Ktaoua,Er Rwaidat,2007
126,Ktaoua,Ktaoua Lower,2007
126,Ktaoua,Ktaoua Upper,2007
126,Ktaoua,Upper Tiouririne,2007
126,Ktaoua Lower,Bou-Isidane-Jbel-Slope,2007
126,Ktaoua Lower,Caradocian,2007
126,Ktaoua Lower,Tafersikt-Jbel,2007
126,Ktaoua Lower,Tiberguent-Jbel,2007
126,Ktaoua Upper,Cautleyan,2007
126,Ktaoua Upper,Rawtheyan,2007
126,Lower Second Bani,Rawtheyan,2007
126,Second Bani,Lower Second Bani,2007
126,Second Bani,Upper Second Bani,2007
126,Tachilla,Llanvirn,2007
126,Upper Second Bani,Alnif,2007
126,Upper Second Bani,Amouktir,2007
126,Upper Second Bani,Hirnantian,2007
126,Upper Second Bani,Tamekhtart,2007
126,Upper Tiouririne,Pusgillian,2007
310,Calizas de Cistoideos,Ka3,2015
310,Calizas de Cistoideos,Ka4,2015
310,Calizas de Cistoideos,La Pena,2015
310,Calizas de Cistoideos,Ocino,2015
310,Calizas de Cistoideos,Rebollarejo,2015
310,Calizas de Cistoideos,Rebosilla,2015
310,Castillejo,Alpartir,2015
310,Castillejo,Marité,2015
310,Castillejo,Sierra,2015
310,Fombuena,Piedra del Tormo,2015
310,Furongian,not specified,2015
310,Huerva,Fombuena,2015
310,Huerva,Marshbrookian,2015
310,Los Puertos,Hirnantian,2015
310,Los Puertos,not specified,2015
310,Orea,Hirnantian,2015
310,Piedra del Tormo,Favacal,2015
310,Piedra del Tormo,Longvillian,2015
310,Piedra del Tormo,Zdice-Nucice,2015
310,Sierra,Upper Dobrotivian,2015
186,Cason Oolite,Cyrene,1986
186,Cason Oolite,Giradeau Limestone,1986
186,Cason Oolite,Leemon,1986
186,Cason Oolite,Noix,1986
186,Cason Shale,Cyrene,1986
186,Cason Shale,Giradeau Limestone,1986
186,Cason Shale,Leemon,1986
186,Cason Shale,Noix,1986
186,Edgewood,Bowling Green,1986
186,Edgewood,Bryant Knob,1986
186,Edgewood,Cyrene,1986
186,Edgewood,Leemon,1986
186,Edgewood,Noix,1986
186,Fernvale Limestone,Cape Limestone,1986
186,Giradeau Limestone,Cyrene,1986
186,Giradeau Limestone,Noix,1986
186,Ideal Quarry,Giradeau Limestone,1986
186,Keel,Cason Oolite,1986
186,Keel,Cason Shale,1986
186,Keel,Cyrene,1986
186,Keel,Ideal Quarry,1986
186,Keel,Leemon,1986
186,Keel,Noix,1986
186,Keel,Pettit,1986
186,Leemon,Cyrene,1986
186,Leemon,Noix,1986
186,Llandoverian,Bowling Green,1986
186,Llandoverian,Bryant Knob,1986
186,not specified,Bowling Green,1986
186,not specified,Bryant Knob,1986
186,Pettit,Cason Oolite,1986
186,Pettit,Cason Shale,1986
186,Pettit,Cyrene,1986
186,Pettit,Giradeau Limestone,1986
186,Pettit,Leemon,1986
186,Pettit,Noix,1986
186,Sylvan Shale,Orchard Creek Shale,1986
186,Sylvan Shale,Thebes Sandstone,1986
186,Welling,Cape Limestone,1986
186,Welling,Fernvale Limestone,1986
246,Ashgillian,Kyr-ya,2004
246,Ashgillian,Polydov,2004
246,Ashgillian,Rassokha,2004
246,Ashgillian,Syr-ya,2004
246,Bad'ya reef,Khorejver,2004
246,Bad'ya reef,Malaya Tavrota Upper,2004
246,Kyr-ya,Salyka,2004
246,Kyr-ya,Yaptikshor,2004
246,Malaya Tavrota Lower,Muker,2004
246,Malaya Tavrota Upper,Khorejver,2004
246,Polydov,Malaya Tavrota Lower,2004
246,Polydov,Muker,2004
246,Rassokha,Ust-Zyb,2004
246,Rassokha,Zyb,2004
246,Syr-ya,Bad'ya reef,2004
246,Syr-ya,Khorejver,2004
246,Syr-ya,Malaya Tavrota Upper,2004
246,Yaptikshor,Salyka,2004
246,Zyb,Ust-Zyb,2004
330,La Venta,Villar del Salz,2003
330,Los Puertos,Kosovian,2003
330,Los Puertos,not specified,2003
330,Ojos Negros,Kralodvorian,2003
330,Orea,Kosovian,2003
330,San Marcos,Lower Berounian,2003
330,San Marcos,Upper Dobrotivian,2003
330,Villar del Salz,Dobrotivian,2003
330,Villar del Salz,Oretanian,2003
196,Bayan-Khongor,Tsagaan Del,2009
196,Chakyrskii,Bayan-Khongor,2009
196,Chakyrskii,Sairinskii,2009
196,Dietkinskii,Sairinskii,2009
196,Nariingol,Tsagaan Del,2009
196,Orlovskii,Nariingol,2009
196,Sairinskii,Tsagaan Del,2009
196,Taginskii,Bayan-Khongor,2009
397,Arnheim,C4,2015
397,Arnheim,Ka2,2015
397,Arnheim,Oregonia,2015
397,Arnheim,Sunset,2015
397,Blanchester,Roaring Brook,2015
397,Blanchester,Upper Disturbed,2015
397,Bon Well Hill,Fort Ancient,2015
397,Harpers Run,Fort Ancient,2015
397,Liberty,Ka3,2015
397,Lower Fort Ancient shale,Fort Ancient,2015
397,Lower Glyptorthis insculpta,Blanchester,2015
397,Middle Clarksville,Clarksville,2015
397,Oldenburg,Blanchester,2015
397,South Gate Hill,Fort Ancient,2015
397,Stony Hollow Creek,Clarksville,2015
397,Waynesville,Blanchester,2015
397,Waynesville,Clarksville,2015
397,Waynesville,Fort Ancient,2015
397,Waynesville,Ka3,2015
397,Whitewater,Ka4,2015
256,Aguada de la Perdiz,Arenigian,1996
256,Las Vicunas,Tremadocian,1996
203,Benjamin,Benjamin Limestone Lower,1980
203,Benjamin,Benjamin Limestone Upper,1980
203,Benjamin,Lords,1980
203,Moina Sandstone,Caroline Creek Sandstone,1980
371,Baiyanhuashan,Baiyanhuashan Lower,1988
371,Baiyanhuashan,Baiyanhuashan Upper,1988
371,Baiyanhuashan Lower,Huangnigang,1988
371,Baiyanhuashan Lower,Shuinychang,1988
371,Baiyanhuashan Upper,Beiguoshan ,1988
371,Baiyanhuashan Upper,Changwu,1988
371,Baiyanhuashan Upper,Sanjushan,1988
371,Baiyanhuashan Upper,Shihuichang,1988
371,Beiguoshan ,Changwu,1988
371,Beiguoshan ,Sanjushan,1988
371,Beiguoshan ,Shihuichang,1988
371,Caradocian,Baiyanhuashan Lower,1988
371,Sanjushan,Changwu,1988
371,Shihuichang,Changwu,1988
371,Shihuichang,Sanjushan,1988
371,Shuinychang,Huangnigang,1988
42,Boat Harbour,Isthmus Bay,1984
42,Cow Head,Bed 6,1984
42,Cow Head,Bed 7,1984
42,Cow Head,Bed 8,1984
42,Ship Point Member A,Ship Point,1984
42,Ship Point Member B,Ship Point,1984
42,Ship Point Member C,Ship Point,1984
42,St. George,Boat Harbour,1984
42,St. George,Brent Island,1984
42,St. George,Catoche,1984
42,St. George,Southern Arm,1984
42,St. George,Watts Bight,1984
42,Watts Bight,Green Bay,1984
42,Watts Bight,Isthmus Bay,1984
66,Goose Tickle,American Tickle,2006
66,Goose Tickle,Mainland,2006
66,Long Point,Lourdes,2006
66,Long Point,Misty Point,2006
66,Long Point,Winterhouse,2006
66,Lourdes,Beach Point,2006
66,Lourdes,Black Duck,2006
66,Lourdes,Shore Point,2006
66,St. George,Aguathuna,2006
66,St. George,Boat Harbour,2006
66,St. George,Catoche,2006
66,St. George,Watts Bight,2006
66,Table Head,Black Cove,2006
66,Table Head,Cape Cormorant,2006
66,Table Head,Table Cove,2006
66,Table Head,Table Point,2006
161,Joins,Joins,2010
161,Oil Creek,Oil Creek,2010
221,Kinnekulle K-bentonite,453.4,2014
221,Kinnekulle K-bentonite,454.9,2014
138,Aleman,Cincinnatian,2012
138,Aleman,M1,2012
138,Bliss Upper,Skullrockian,2012
138,Bowen,Bliss Upper,2012
138,Bowen,Hitt Canyon,2012
138,Bowen,Skullrockian,2012
138,Bowen,Stairsian,2012
138,Cable Canyon,Cable Canyon Sandstone,2012
138,Cable Canyon,Cincinnatian,2012
138,Cable Canyon Sandstone,Cincinnatian,2012
138,Cassinian,Cindy,2012
138,Cassinian,Ranger Peak,2012
138,Chamizal,Skullrockian,2012
138,Cindy,Cassinian,2012
138,Cindy,Padre,2012
138,Cutter,Cincinnatian,2012
138,Cutter,M1,2012
138,El Paso,Bowen,2012
138,El Paso,Chamizal,2012
138,El Paso,Cindy,2012
138,El Paso,Hag Hill,2012
138,El Paso,McKelligon,2012
138,El Paso,Ranger Peak,2012
138,Hag Hill,Hitt Canyon,2012
138,Hag Hill,McKelligon,2012
138,Hag Hill,Stairsian,2012
138,Hitt Canyon,Skullrockian,2012
138,Hitt Canyon,Stairsian,2012
138,McKelligon Canyon Lower,Pistol Range Sandstone,2012
138,McKelligon Canyon Lower,Stairsian,2012
138,McKelligon Canyon Upper,Cassinian,2012
138,McKelligon Canyon Upper,Stairsian,2012
138,Montoya,Aleman,2012
138,Montoya,Cable Canyon,2012
138,Montoya,Cable Canyon Sandstone,2012
138,Montoya,Cutter,2012
138,Montoya,Upham,2012
138,Padre,Cassinian,2012
138,Pistol Range Sandstone,Stairsian,2012
138,Ranger Peak,Cassinian,2012
138,Ranger Peak,Padre,2012
138,Upham,Cincinnatian,2012
138,Upham,M1,2012
253,Caparo,Sa1,2013
41,Ardwell Farm,Kullsberg Limestone,2014
41,Chair of Kildare Limestone,Keisley Limestone,2014
41,Dufton Shale,Ardwell Farm,2014
41,Dufton Shale,Kullsberg Limestone,2014
41,Keisley Limestone,Boda Limestone,2014
41,Mill,Jonstorp,2014
41,Myoch,Fjäcka,2014
41,Myoch,Jonstorp,2014
41,Penwhapple,Fjäcka Shale,2014
41,Shalloch,Jonstorp,2014
41,South Shore,Rakvere,2014
41,Swindale,Fjäcka Shale,2014
41,Swindale,Myoch,2014
41,Swindale,Penwhapple,2014
41,Three Mile,Slandrom Limestone,2014
41,Uqua,Uggwa Limestone,2014
32,File,Klasen,2004
32,Gräsgård,Moldå Limestone,2004
32,Gräsgård,Oandu,2004
32,Liste,Nabala,2004
32,Liste,Slandrom Limestone,2004
24,Kaki Bukit,Darriwilian,2010
24,Kaki Bukit,GICE,2010
24,Kaki Bukit,Katian,2010
24,Kaki Bukit,Sandbian,2010
25,Brainard,Elkhorn,2010
25,Clermont,Liberty,2010
25,Clermont,Whitewater,2010
25,Corryville,Maysvillian,2010
25,Dubuque,Arnheim,2010
25,Dubuque,Richmondian,2010
25,Dunleith,Chatfieldian,2010
25,Dunleith,Edenian,2010
25,Dunleith,Fairview,2010
25,Dunleith,Kope,2010
25,Dunleith,Kope isotope carbon excursion,2010
25,Dunleith,Maysvillian,2010
25,Dunleith,Point Pleasant,2010
25,Elgin,Liberty,2010
25,Elgin,Waynesville,2010
25,Elgin,Waynesville isotope carbon excursion,2010
25,Fort Atkinson,Elkhorn,2010
25,Fort Atkinson,Whitewater,2010
25,Guttenberg,Lexington Limestone,2010
25,Ion,Lexington Limestone,2010
25,Mosalem,Gamachian,2010
25,Mount Auburn,Maysvillian,2010
25,Waynesville,Waynesville isotope carbon excursion,2010
25,Welling,Waynesville isotope carbon excursion,2010
25,Wise Lake,Corryville,2010
25,Wise Lake,Maysvillian,2010
25,Wise Lake,Mount Auburn,2010
22,Antes,Eureka Quartzite,2010
22,Bromide,Copenhagen,2010
22,Bromide,Deicke K-bentonite,2010
22,Bromide,Eggleston,2010
22,Bromide,Nealmont,2010
22,Bromide,Salona,2010
22,Bromide,Tyrone,2010
22,Bromide,Watertown,2010
22,Carters,Bromide,2010
22,Carters,Copenhagen,2010
22,Carters,Deicke K-bentonite,2010
22,Carters,Eggleston,2010
22,Carters,Nealmont,2010
22,Carters,Salona,2010
22,Carters,Tyrone,2010
22,Carters,Watertown,2010
22,Coburn,Copenhagen,2010
22,Coburn,GICE,2010
22,Coburn,Napanee,2010
22,Dane,Oregon Limestone,2010
22,Dane,Pecatonica,2010
22,Decorah,Antes,2010
22,Decorah,Bromide,2010
22,Decorah,Carters,2010
22,Decorah,Coburn,2010
22,Decorah,Copenhagen,2010
22,Decorah,Dolly Ridge,2010
22,Decorah,Eggleston,2010
22,Decorah,Eureka Quartzite,2010
22,Decorah,Guttenberg,2010
22,Decorah,Hermitage,2010
22,Decorah,Ion,2010
22,Decorah,Lexington Limestone,2010
22,Decorah,Napanee,2010
22,Decorah,Nealmont,2010
22,Decorah,Reedsville,2010
22,Decorah,Salona,2010
22,Decorah,Selby Limestone,2010
22,Decorah,Spechts Ferry,2010
22,Decorah,Trenton,2010
22,Decorah,Tyrone,2010
22,Decorah,Viola Springs,2010
22,Dolly Ridge,Coburn,2010
22,Dolly Ridge,Copenhagen,2010
22,Dolly Ridge,Eureka Quartzite,2010
22,Dolly Ridge,GICE,2010
22,Dolly Ridge,Napanee,2010
22,Dolly Ridge,Salona,2010
22,Dolly Ridge,Selby Limestone,2010
22,Eggleston,Copenhagen,2010
22,Eggleston,Dolly Ridge,2010
22,Eggleston,Nealmont,2010
22,Eggleston,Salona,2010
22,Eggleston,Selby Limestone,2010
22,Eggleston,Watertown,2010
22,GICE,Bobcaygeon,2010
22,GICE,Freberga,2010
22,GICE,Kullsberg Limestone,2010
22,GICE,Moldå,2010
22,GICE,Skagen,2010
22,Grand Detour,McGregor,2010
22,Grand Detour,Tyrone,2010
22,Guttenberg,Elkport K-bentonite,2010
22,Guttenberg,Guttenberg isotope carbon excursion,2010
22,Hermitage,Antes,2010
22,Hermitage,Coburn,2010
22,Hermitage,Copenhagen,2010
22,Hermitage,Eggleston,2010
22,Hermitage,Eureka Quartzite,2010
22,Hermitage,GICE,2010
22,Hermitage,Lexington Limestone,2010
22,Hermitage,Napanee,2010
22,Hermitage,Reedsville,2010
22,Hermitage,Salona,2010
22,Hermitage,Selby Limestone,2010
22,Hermitage,Trenton,2010
22,Hermitage,Viola Springs,2010
22,Kinnekulle K-bentonite,Dalby,2010
22,Lexington Limestone,Antes,2010
22,Lexington Limestone,Coburn,2010
22,Lexington Limestone,Copenhagen,2010
22,Lexington Limestone,Curdsville,2010
22,Lexington Limestone,Dolly Ridge,2010
22,Lexington Limestone,Eggleston,2010
22,Lexington Limestone,Eureka Quartzite,2010
22,Lexington Limestone,Grier,2010
22,Lexington Limestone,Logana,2010
22,Lexington Limestone,Napanee,2010
22,Lexington Limestone,Reedsville,2010
22,Lexington Limestone,Salona,2010
22,Lexington Limestone,Selby Limestone,2010
22,Lexington Limestone,Trenton,2010
22,Logana,GICE,2010
22,McGregor,Oregon Limestone,2010
22,McGregor,Tyrone,2010
22,Mifflin,McGregor,2010
22,Millbrig K-bentonite,Decorah,2010
22,Millbrig K-bentonite,Eggleston,2010
22,Millbrig K-bentonite,Hounsfield K-bentonite,2010
22,Millbrig K-bentonite,Nealmont,2010
22,Millbrig K-bentonite,Selby Limestone,2010
22,Napanee,GICE,2010
22,Nealmont,Copenhagen,2010
22,Nealmont,Watertown,2010
22,Nealmont,Deicke K-bentonite,2010
22,Nealmont,Millbrig K-bentonite,2010
22,Nealmont,Nealmont,2010
22,Nealmont,Salona,2010
22,Nealmont,Selby Limestone,2010
22,Oregon Limestone,Mifflin,2010
22,Platteville,Bromide,2010
22,Platteville,Carters,2010
22,Platteville,Copenhagen,2010
22,Platteville,Dane,2010
22,Platteville,Eggleston,2010
22,Platteville,Grand Detour,2010
22,Platteville,McGregor,2010
22,Platteville,Mifflin,2010
22,Platteville,Nealmont,2010
22,Platteville,Pecatonica,2010
22,Platteville,Tyrone,2010
22,Platteville,Watertown,2010
22,Reedsville,Antes,2010
22,Reedsville,Eureka Quartzite,2010
22,Rockland,GICE,2010
22,Rockland,Millbrig K-bentonite,2010
22,Rockland,Napanee,2010
22,Rockland,Selby Limestone,2010
22,Salona,Copenhagen,2010
22,Salona,Deicke K-bentonite,2010
22,Salona,GICE,2010
22,Salona,Millbrig K-bentonite,2010
22,Salona,Napanee,2010
22,Salona,Selby Limestone,2010
22,Salona,Watertown,2010
22,Selby Limestone,Millbrig K-bentonite,2010
22,Spechts Ferry,Deicke K-bentonite,2010
22,Spechts Ferry,Guttenberg isotope carbon excursion,2010
22,Spechts Ferry,Millbrig K-bentonite,2010
22,Trenton,Coburn,2010
22,Trenton,Copenhagen,2010
22,Trenton,Dolly Ridge,2010
22,Trenton,Eureka Quartzite,2010
22,Trenton,GICE,2010
22,Trenton,Napanee,2010
22,Trenton,Reedsville,2010
22,Trenton,Salona,2010
22,Trenton,Selby Limestone,2010
22,Tyrone,Deicke K-bentonite,2010
22,Tyrone,Eggleston,2010
22,Tyrone,Mifflin,2010
22,Tyrone,Nealmont,2010
22,Tyrone,Salona,2010
22,Tyrone,Spechts Ferry,2010
22,Tyrone,Watertown,2010
22,Viola Springs,Antes,2010
22,Viola Springs,Coburn,2010
22,Viola Springs,Copenhagen,2010
22,Viola Springs,Dolly Ridge,2010
22,Viola Springs,Eggleston,2010
22,Viola Springs,Eureka Quartzite,2010
22,Viola Springs,GICE,2010
22,Viola Springs,Lexington Limestone,2010
22,Viola Springs,Napanee,2010
22,Viola Springs,Reedsville,2010
22,Viola Springs,Salona,2010
22,Viola Springs,Selby Limestone,2010
22,Viola Springs,Trenton,2010
22,Watertown,Copenhagen,2010
26,Balsamian,Chatfieldian,2010
26,Balsamian,Curdsville,2010
26,Balsamian,Grier,2010
26,Balsamian,Logana,2010
26,Pagoda,Chatfieldian,2010
26,Pagoda,GICE,2010
23,Arnestad,Skagen,2011
23,Eina,GICE,2011
23,Frognerkilen,GICE,2011
23,Frognerkilen,Moldå,2011
23,Frognerkilen,Skagen,2011
23,Gålås,GICE,2011
23,Gålås,Mjøsa,2011
23,GICE,Adze,2011
23,GICE,Blidene,2011
23,GICE,Keila,2011
23,GICE,Oandu,2011
23,Mjøsa,Eina,2011
23,Mjøsa,Furnesfjorden,2011
23,Mjøsa,Holtjern,2011
23,Nakkholmen,Moldå,2011
23,Skagen,GICE,2011
23,Solvang,Kope isotope carbon excursion,2011
23,Venstøp,Fjäcka,2011
17,Arnestad,Copenhagen,2012
17,Arnestad,Kinnekulle K-bentonite,2012
17,Arnestad,Lowville,2012
17,Arnestad,Selby Limestone,2012
17,Arnestad,Watertown,2012
17,Copenhagen,GICE,2012
17,Dalby,Arnestad,2012
17,Dalby,Copenhagen,2012
17,Dalby,Lowville,2012
17,Dalby,Pamela,2012
17,Dalby,Selby Limestone,2012
17,Dalby,Vollen,2012
17,Dalby,Watertown,2012
17,Denley,Utica Shale,2012
17,Elnes,Copenhagen,2012
17,Freberga,Arnestad,2012
17,Freberga,Copenhagen,2012
17,Freberga,Denley,2012
17,Freberga,Frognerkilen,2012
17,Freberga,GICE,2012
17,Freberga,Kullsberg Limestone,2012
17,Freberga,Moldå,2012
17,Freberga,Nakkudden,2012
17,Freberga,Napanee,2012
17,Freberga,Selby Limestone,2012
17,Freberga,Skagen,2012
17,Freberga,Skalberg Limestone,2012
17,Freberga,Utica Shale,2012
17,Frognerkilen,Copenhagen,2012
17,Frognerkilen,Denley,2012
17,Frognerkilen,GICE,2012
17,Frognerkilen,Napanee,2012
17,Frognerkilen,Utica Shale,2012
17,GICE,Guttenberg isotope carbon excursion,2012
17,GICE,Ka1,2012
17,Haljala,Arnestad,2012
17,Haljala,Copenhagen,2012
17,Haljala,Dalby,2012
17,Haljala,Kinnekulle K-bentonite,2012
17,Haljala,Selby Limestone,2012
17,Haljala,Watertown,2012
17,HICE,Hirnantian,2012
17,Husbergøya,Hanson Creek,2012
17,Jonstorp Upper,Boda Limestone,2012
17,Jonstorp Upper,Nittsjö,2012
17,Kinnekulle K-bentonite,Hounsfield K-bentonite,2012
17,Kope isotope carbon excursion,Ka1,2012
17,Kullsberg Limestone,Arnestad,2012
17,Kullsberg Limestone,Copenhagen,2012
17,Kullsberg Limestone,Denley,2012
17,Kullsberg Limestone,Frognerkilen,2012
17,Kullsberg Limestone,GICE,2012
17,Kullsberg Limestone,Nakkudden,2012
17,Kullsberg Limestone,Napanee,2012
17,Kullsberg Limestone,Selby Limestone,2012
17,Kullsberg Limestone,Utica Shale,2012
17,Langøyene,Hanson Creek,2012
17,Lindegård Mudstone,Copenhagen,2012
17,Lindegård Mudstone,Elnes,2012
17,Loka,Loka Upper,2012
17,Loka,Skultorp,2012
17,Loka Upper,Glisstjärn,2012
17,Loka Upper,Hanson Creek,2012
17,Loka Upper,Hi2,2012
17,Loka Upper,Solvik,2012
17,Lowville,Copenhagen,2012
17,MDICE,Dw2,2012
17,MDICE,Dw3,2012
17,MDICE,Mid Darriwilian isotope carbon excursion,2012
17,Moldå,Denley,2012
17,Moldå,Frognerkilen,2012
17,Moldå,GICE,2012
17,Moldå,Kullsberg Limestone,2012
17,Moldå,Nakkudden,2012
17,Moldå,Skalberg Limestone,2012
17,Moldå,Utica Shale,2012
17,Nakkudden,Denley,2012
17,Nakkudden,Kope isotope carbon excursion,2012
17,Nakkudden,Utica Shale,2012
17,Napanee,Copenhagen,2012
17,Napanee,GICE,2012
17,Öglunda,Boda Limestone,2012
17,Öglunda,Nittsjö,2012
17,Pamela,Copenhagen,2012
17,Pamela,Pamelia,2012
17,Sandbian isotope carbon excursion,Sa2,2012
17,Selby Limestone,Copenhagen,2012
17,Selby Limestone,GICE,2012
17,Selby Limestone,Hounsfield K-bentonite,2012
17,Skagen,Arnestad,2012
17,Skagen,Copenhagen,2012
17,Skagen,Frognerkilen,2012
17,Skagen,GICE,2012
17,Skagen,Kullsberg Limestone,2012
17,Skagen,Napanee,2012
17,Skagen,Selby Limestone,2012
17,Skalberg Limestone,Denley,2012
17,Skalberg Limestone,Nakkudden,2012
17,Skalberg Limestone,Utica Shale,2012
17,Skjerholmen,Hanson Creek,2012
17,Skogerholmen,Hanson Creek,2012
17,Skultorp,Boda Limestone,2012
17,Skultorp,Hanson Creek,2012
17,Skultorp,Hi1,2012
17,Skultorp,Husbergøya,2012
17,Skultorp,Langøyene,2012
17,Skultorp,Tommarp,2012
17,Solvang,Denley,2012
17,Solvang,Eureka Quartzite,2012
17,Solvang,Kope isotope carbon excursion,2012
17,Solvang,Utica Shale,2012
17,Solvik,Hanson Creek,2012
17,Vollen,Copenhagen,2012
17,Vollen,Lowville,2012
17,Vollen,Pamela,2012
17,Watertown,Copenhagen,2012
17,Waynesville isotope carbon excursion,Ka2,2012
17,Whitewater isotope carbon excursion,Ka4,2012
30,Kallholn,Rhuddanian,2012
65,Holston,Block House,1973
65,Holston,Chota,1973
65,Holston,Sevier,1973
149,Bighorn Dolomite,Gamachian,2003
149,Bighorn Dolomite,Maysvillian,2003
149,Bighorn Dolomite,Richmondian,2003
149,Brainard,Richmondian,2003
149,Clermont,Richmondian,2003
149,Dubuque,Maysvillian,2003
149,Dubuque,Richmondian,2003
149,Elgin,Richmondian,2003
149,Fort Atkinson,Richmondian,2003
149,Montoya,Gamachian,2003
149,Montoya,Richmondian,2003
149,Neda,Gamachian,2003
149,Neda,Richmondian,2003
149,Sylvan,Richmondian,2003
149,Sylvan,Sylvan Shale,2003
85,Cabot Head,Becscie,2011
