reference_id,name_1,name_2,reference_year
290,Alfarcito,Cardonal,1998
290,Casa Colorada,Lampazar,1998
290,Rupasca,Acoite,1998
290,Santa Victoria,Alfarcito,1998
290,Santa Victoria,Casa Colorada,1998
290,Santa Victoria,Rupasca,1998
82,Becscie,Fox Point,2012
82,Ellis Bay,Grindstone,2012
82,Ellis Bay,Laframboise,2012
82,Ellis Bay,Lousy Cove,2012
82,Ellis Bay,Prinsta,2012
82,Ellis Bay,Velleda,2012
82,Mill Bay,Vaureal,2012
82,Vaureal,Mill Bay,2012
82,Vaureal,Schmitt Creek,2012
9,Adila,Halliku,2010
9,Adila,Jelgava,2010
9,Adila,Jonstorp,2010
9,Adila,Paroveja,2010
9,Adze,Dalby,2010
9,Adze,Skagen,2010
9,Ärina,Kuldiga,2010
9,Ärina,Loka,2010
9,Ärina,Tommarp,2010
9,Aseri,BC3,2010
9,Aseri,Kandle,2010
9,Baldone,Holen Limestone,2010
9,BC10,Saunja carbon isotope excursion,2010
9,BC11,Waynesville isotope carbon excursion,2010
9,BC12,Moe carbon isotope excursion,2010
9,BC12,Whitewater isotope carbon excursion,2010
9,BC13,Whitewater isotope carbon excursion,2010
9,BC14,Paroveja carbon isotope excursion,2010
9,BC16,HICE,2010
9,BC17,HICE,2010
9,BC2,Mid Darriwilian isotope carbon excursion,2010
9,BC3,Mid Darriwilian isotope carbon excursion,2010
9,BC4,Mid Darriwilian isotope carbon excursion,2010
9,BC8,Rakvere carbon isotope excursion,2010
9,BC9,Fairview isotope carbon excursion,2010
9,Blidene,Skagen,2010
9,Dapingian,not specified,2010
9,Dp1,BC1,2010
9,Dp1,not specified,2010
9,Dp1,Toila,2010
9,Dp1,Volkhov,2010
9,Dp2,BC1,2010
9,Dp2,Toila,2010
9,Dp2,Volkhov,2010
9,Dp3,BC1,2010
9,Dp3,Toila,2010
9,Dp3,Volkhov,2010
9,Dreimani,Dalby,2010
9,Dw1,BC1,2010
9,Dw1,Holen Limestone,2010
9,Dw1,Kunda,2010
9,Dw1,Sakyna,2010
9,Dw2,Aseri,2010
9,Dw2,Baldone,2010
9,Dw2,BC2,2010
9,Dw2,Holen Limestone,2010
9,Dw2,Kandle,2010
9,Dw2,Kunda,2010
9,Dw2,Loobu,2010
9,Dw2,Mid Darriwilian isotope carbon excursion,2010
9,Dw2,Pakri,2010
9,Dw2,Segerstad Limestone,2010
9,Dw2,Segerstad Limestone,2010
9,Dw2,Skärlöv,2010
9,Dw2,Stirnas,2010
9,Dw2,Vämb,2010
9,Dw3,BC3,2010
9,Dw3,BC4,2010
9,Dw3,Folkeslunda,2010
9,Dw3,Gullhögen,2010
9,Dw3,Korgekallas,2010
9,Dw3,Lasnamägi,2010
9,Dw3,Lindegård Mudstone,2010
9,Dw3,Mid Darriwilian isotope carbon excursion,2010
9,Dw3,Ryd,2010
9,Dw3,Seby,2010
9,Dw3,Skärlöv,2010
9,Dw3,Skövde,2010
9,Dw3,Stirnas,2010
9,Dw3,Taurupe,2010
9,Dw3,Uhaku,2010
9,Dw3,Vämb,2010
9,Dw3,Väo,2010
9,Fjäcka,Fjäcka,2010
9,Fl1,BC1,2010
9,Fl3,Billingen,2010
9,Gullhögen,Folkeslunda,2010
9,Gullhögen,Lindegård Mudstone,2010
9,Haljala,Adze,2010
9,Haljala,Dalby,2010
9,Haljala,Kahula,2010
9,Haljala,Tatruse,2010
9,Halliku,Jonstorp,2010
9,Halliku,Paroveja,2010
9,Hi1,Ärina,2010
9,Hi1,BC16,2010
9,Hi1,Kuldiga,2010
9,Hi1,Tommarp,2010
9,Hi2,BC17,2010
9,Hi2,Glisstjärn,2010
9,Hi2,not specified,2010
9,Hi2,Saldus,2010
9,Hirmuse,Moldå,2010
9,Hirmuse,Mossen,2010
9,Hirmuse,Mossen,2010
9,Hirmuse,Skagen,2010
9,Hirmuse,Variku,2010
9,Jelgava,Jonstorp,2010
9,Jonstorp,Jonstorp,2010
9,Ka1,BC6,2010
9,Ka1,BC7,2010
9,Ka1,BC8,2010
9,Ka1,BC9,2010
9,Ka1,Blidene,2010
9,Ka1,GICE,2010
9,Ka1,Hirmuse,2010
9,Ka1,Keila,2010
9,Ka1,Kope isotope carbon excursion,2010
9,Ka1,Moldå,2010
9,Ka1,Mossen,2010
9,Ka1,Mossen,2010
9,Ka1,Oandu,2010
9,Ka1,Rakvere,2010
9,Ka1,Skagen,2010
9,Ka1,Slandrom,2010
9,Ka1,Variku,2010
9,Ka2,BC10,2010
9,Ka2,BC9,2010
9,Ka2,Fairview isotope carbon excursion,2010
9,Ka2,Montu,2010
9,Ka2,Nabala,2010
9,Ka2,Paekna,2010
9,Ka2,Rakvere,2010
9,Ka2,Saunja,2010
9,Ka2,Slandrom,2010
9,Ka3,BC10,2010
9,Ka3,BC11,2010
9,Ka3,Fjäcka,2010
9,Ka3,Fjäcka,2010
9,Ka3,Korgessaare,2010
9,Ka3,Nabala,2010
9,Ka3,Saunja,2010
9,Ka3,Slandrom,2010
9,Ka3,Tudulinna,2010
9,Ka3,Vormsi,2010
9,Ka3,Waynesville isotope carbon excursion,2010
9,Ka4,Adila,2010
9,Ka4,BC12,2010
9,Ka4,BC13,2010
9,Ka4,BC14,2010
9,Ka4,BC15,2010
9,Ka4,Halliku,2010
9,Ka4,Jelgava,2010
9,Ka4,Jonstorp,2010
9,Ka4,Jonstorp,2010
9,Ka4,Kuili,2010
9,Ka4,Moe,2010
9,Ka4,Moe carbon isotope excursion,2010
9,Ka4,Paroveja,2010
9,Ka4,Paroveja carbon isotope excursion,2010
9,Ka4,Ulunda,2010
9,Ka4,Whitewater isotope carbon excursion,2010
9,Kahula,Adze,2010
9,Kahula,Blidene,2010
9,Kahula,Dalby,2010
9,Kahula,Skagen,2010
9,Kandle,Segerstad Limestone,2010
9,Kandle,Segerstad Limestone,2010
9,Kandle,Skärlöv,2010
9,Kandle,Stirnas,2010
9,Kandle,Vämb,2010
9,Keila,Adze,2010
9,Keila,BC5,2010
9,Keila,BC6,2010
9,Keila,Blidene,2010
9,Keila,GICE,2010
9,Keila,Kahula,2010
9,Keila,Skagen,2010
9,Keila,Variku,2010
9,Korgekallas,Gullhögen,2010
9,Korgekallas,Lindegård Mudstone,2010
9,Korgekallas,Ryd,2010
9,Korgekallas,Taurupe,2010
9,Korgessaare,Fjäcka,2010
9,Korgessaare,Fjäcka,2010
9,Kuili,Jonstorp,2010
9,Kuili,Ulunda,2010
9,Kukruse,BC4,2010
9,Kukruse,BC5,2010
9,Kukruse,Dalby,2010
9,Kukruse,Dreimani,2010
9,Kukruse,Pihla,2010
9,Kukruse,Viivikonna,2010
9,Kuldiga,Loka,2010
9,Kuldiga,Tommarp,2010
9,Kunda,Baldone,2010
9,Kunda,BC1,2010
9,Kunda,BC3,2010
9,Kunda,Holen Limestone,2010
9,Kunda,Loobu,2010
9,Kunda,Pakri,2010
9,Kunda,Sakyna,2010
9,Kunda,Segerstad Limestone,2010
9,Lasnamägi,BC3,2010
9,Lasnamägi,BC4,2010
9,Lasnamägi,Folkeslunda,2010
9,Lasnamägi,Seby,2010
9,Lasnamägi,Skärlöv,2010
9,Lasnamägi,Skövde,2010
9,Lasnamägi,Stirnas,2010
9,Lasnamägi,Vämb,2010
9,Lasnamägi,Väo,2010
9,Loka,Glisstjärn,2010
9,Loka,Tommarp,2010
9,Loobu,Holen Limestone,2010
9,Loobu,Segerstad Limestone,2010
9,Moe,Jonstorp,2010
9,Moe,Jonstorp,2010
9,Moe carbon isotope excursion,Whitewater isotope carbon excursion,2010
9,Montu,Slandrom,2010
9,Mossen,Moldå,2010
9,Mossen,Mossen,2010
9,Mossen,Skagen,2010
9,Mossen,Slandrom,2010
9,Mossen,Moldå,2010
9,Mossen,Slandrom,2010
9,Nabala,BC10,2010
9,Nabala,BC9,2010
9,Nabala,Fairview isotope carbon excursion,2010
9,Nabala,Montu,2010
9,Nabala,Paekna,2010
9,Nabala,Saunja,2010
9,Nabala,Waynesville isotope carbon excursion,2010
9,Oandu,BC7,2010
9,Oandu,Hirmuse,2010
9,Oandu,Moldå,2010
9,Oandu,Mossen,2010
9,Oandu,Mossen,2010
9,Oandu,Rägavere,2010
9,Oandu,Skagen,2010
9,Oandu,Variku,2010
9,Paekna,Montu,2010
9,Paekna,Slandrom,2010
9,Pakri,Baldone,2010
9,Pakri,Holen Limestone,2010
9,Pakri,Loobu,2010
9,Paroveja,Jonstorp,2010
9,Paroveja,Ulunda,2010
9,Pihla,Dalby,2010
9,Pihla,Dreimani,2010
9,Pihla,Viivikonna,2010
9,Pirgu,Adila,2010
9,Pirgu,Halliku,2010
9,Pirgu,Jelgava,2010
9,Pirgu,Jonstorp,2010
9,Pirgu,Jonstorp,2010
9,Pirgu,Kuili,2010
9,Pirgu,Moe,2010
9,Pirgu,Paroveja,2010
9,Pirgu,Ulunda,2010
9,Porkuni,Ärina,2010
9,Porkuni,Glisstjärn,2010
9,Porkuni,Kuldiga,2010
9,Porkuni,Loka,2010
9,Porkuni,Saldus,2010
9,Porkuni,Tommarp,2010
9,Rägavere,Ka1,2010
9,Rägavere,Ka2,2010
9,Rägavere,Moldå,2010
9,Rägavere,Mossen,2010
9,Rägavere,Mossen,2010
9,Rägavere,Slandrom,2010
9,Rägavere,Variku,2010
9,Rakvere,BC8,2010
9,Rakvere,BC9,2010
9,Rakvere,Kope isotope carbon excursion,2010
9,Rakvere,Moldå,2010
9,Rakvere,Mossen,2010
9,Rakvere,Mossen,2010
9,Rakvere,Rägavere,2010
9,Rakvere,Rakvere carbon isotope excursion,2010
9,Rakvere,Slandrom,2010
9,Rakvere,Variku,2010
9,Rakvere carbon isotope excursion,Kope isotope carbon excursion,2010
9,Ryd,Lindegård Mudstone,2010
9,Sa1,BC4,2010
9,Sa1,BC5,2010
9,Sa1,Dalby,2010
9,Sa1,Dreimani,2010
9,Sa1,Kukruse,2010
9,Sa1,Pihla,2010
9,Sa1,Viivikonna,2010
9,Sa2,Adze,2010
9,Sa2,BC5,2010
9,Sa2,Blidene,2010
9,Sa2,Dalby,2010
9,Sa2,Haljala,2010
9,Sa2,Kahula,2010
9,Sa2,Keila,2010
9,Sa2,Skagen,2010
9,Sa2,Tatruse,2010
9,Sakyna,Holen Limestone,2010
9,Saldus,Glisstjärn,2010
9,Saldus,Loka,2010
9,Saunja,Slandrom,2010
9,Saunja carbon isotope excursion,Waynesville isotope carbon excursion,2010
9,Segerstad Limestone,Holen Limestone,2010
9,Segerstad Limestone,Segerstad Limestone,2010
9,Skövde,Folkeslunda,2010
9,Stirnas,Folkeslunda,2010
9,Stirnas,Seby,2010
9,Stirnas,Skärlöv,2010
9,Stirnas,Skövde,2010
9,Stirnas,Vämb,2010
9,Tatruse,Adze,2010
9,Tatruse,Dalby,2010
9,Taurupe,Folkeslunda,2010
9,Taurupe,Gullhögen,2010
9,Taurupe,Lindegård Mudstone,2010
9,Taurupe,Ryd,2010
9,Tudulinna,Fjäcka,2010
9,Tudulinna,Fjäcka,2010
9,Uhaku,BC4,2010
9,Uhaku,Folkeslunda,2010
9,Uhaku,Gullhögen,2010
9,Uhaku,Korgekallas,2010
9,Uhaku,Lindegård Mudstone,2010
9,Uhaku,Ryd,2010
9,Uhaku,Taurupe,2010
9,Uhaku,Väo,2010
9,Ulunda,Jonstorp,2010
9,Vämb,Skärlöv,2010
9,Väo,Folkeslunda,2010
9,Väo,Gullhögen,2010
9,Väo,Lindegård Mudstone,2010
9,Väo,Seby,2010
9,Väo,Skärlöv,2010
9,Väo,Skövde,2010
9,Väo,Stirnas,2010
9,Väo,Taurupe,2010
9,Väo,Vämb,2010
9,Variku,Moldå,2010
9,Variku,Mossen,2010
9,Variku,Mossen,2010
9,Variku,Slandrom,2010
9,Viivikonna,Dalby,2010
9,Viivikonna,Dreimani,2010
9,Volkhov,BC1,2010
9,Volkhov,Toila,2010
9,Vormsi,BC11,2010
9,Vormsi,Fjäcka,2010
9,Vormsi,Fjäcka,2010
9,Vormsi,Korgessaare,2010
9,Vormsi,Tudulinna,2010
9,Vormsi,Waynesville isotope carbon excursion,2010
34,Baksian,Haljala,2015
34,Baksian,Keila,2015
34,Baksian,Mangazea,2015
34,Baksian,Zagornyi,2015
34,Baykit,Baikit,2015
34,Baykit,Guragir,2015
34,Chertovskian,Haljala,2015
34,Chertovskian,Uststolbovaya,2015
34,Chertovskian,Zagornyi,2015
34,Dolbor,Zagornyi,2015
34,Dolborian,Dolbor,2015
34,Dolborian,Keila,2015
34,Dolborian,Oandu,2015
34,Dolborian,Rakvere,2015
34,Dolborian,Zagornyi,2015
34,Kimaian,Iltyk,2015
34,Kimaian,Ustrybnaya,2015
34,Kirensko-Kudrinian,Amarkan,2015
34,Kirensko-Kudrinian,Kukruse,2015
34,Kirensko-Kudrinian,Lasnamägi,2015
34,Kirensko-Kudrinian,Uhaku,2015
34,Kirensko-Kudrinian,Uststolbovaya,2015
34,Kirensko-Kudrinian,Zagornyi,2015
34,Mangazea,Zagornyi,2015
34,Mukteian,Baykit,2015
34,Mukteian,Guragir,2015
34,Ustrybnaya,Dapingian,2015
34,Ustrybnaya,Iltyk,2015
34,Uststolbovaya,Amarkan,2015
34,Uststolbovaya,Angir,2015
34,Uststolbovaya,Zagornyi,2015
34,Vikhorevian,Baykit,2015
34,Vikhorevian,Guragir,2015
34,Volginian,Amarkan,2015
34,Volginian,Angir,2015
34,Volginian,Aseri,2015
34,Volginian,Lasnamägi,2015
34,Volginian,MDICE,2015
34,Volginian,Uststolbovaya,2015
126,Er Rwaidat,Pusgillian,2007
126,Er Rwaidat,Upper Tiouririne,2007
126,First Bani,Caradocian,2007
126,First Bani,Llanvirn,2007
126,Ktaoua,Er Rwaidat,2007
126,Ktaoua,Ktaoua Lower,2007
126,Ktaoua,Ktaoua Upper,2007
126,Ktaoua,Upper Tiouririne,2007
126,Ktaoua Lower,Bou-Isidane-Jbel-Slope,2007
126,Ktaoua Lower,Caradocian,2007
126,Ktaoua Lower,Tafersikt-Jbel,2007
126,Ktaoua Lower,Tiberguent-Jbel,2007
126,Ktaoua Upper,Cautleyan,2007
126,Ktaoua Upper,Rawtheyan,2007
126,Lower Second Bani,Rawtheyan,2007
126,Second Bani,Lower Second Bani,2007
126,Second Bani,Upper Second Bani,2007
126,Tachilla,Llanvirn,2007
126,Upper Second Bani,Alnif,2007
126,Upper Second Bani,Amouktir,2007
126,Upper Second Bani,Hirnantian,2007
126,Upper Second Bani,Tamekhtart,2007
126,Upper Tiouririne,Pusgillian,2007
310,Calizas de Cistoideos,Ka3,2015
310,Calizas de Cistoideos,Ka4,2015
310,Calizas de Cistoideos,La Pena,2015
310,Calizas de Cistoideos,Ocino,2015
310,Calizas de Cistoideos,Rebollarejo,2015
310,Calizas de Cistoideos,Rebosilla,2015
310,Castillejo,Alpartir,2015
310,Castillejo,Marité,2015
310,Castillejo,Sierra,2015
310,Fombuena,Piedra del Tormo,2015
310,Furongian,not specified,2015
310,Huerva,Fombuena,2015
310,Huerva,Marshbrookian,2015
310,Los Puertos,Hirnantian,2015
310,Los Puertos,not specified,2015
310,Orea,Hirnantian,2015
310,Piedra del Tormo,Favacal,2015
310,Piedra del Tormo,Longvillian,2015
310,Piedra del Tormo,Zdice-Nucice,2015
310,Sierra,Upper Dobrotivian,2015
186,Cason Oolite,Cyrene,1986
186,Cason Oolite,Giradeau Limestone,1986
186,Cason Oolite,Leemon,1986
186,Cason Oolite,Noix,1986
186,Cason Shale,Cyrene,1986
186,Cason Shale,Giradeau Limestone,1986
186,Cason Shale,Leemon,1986
186,Cason Shale,Noix,1986
186,Cincinnatian,Cape Limestone,1986
186,Cincinnatian,Fernvale Limestone,1986
186,Cincinnatian,Orchard Creek Shale,1986
186,Cincinnatian,Sylvan Shale,1986
186,Cincinnatian,Thebes Sandstone,1986
186,Cincinnatian,Welling,1986
186,Edgewood,Bowling Green,1986
186,Edgewood,Bryant Knob,1986
186,Edgewood,Cyrene,1986
186,Edgewood,Leemon,1986
186,Edgewood,Noix,1986
186,Fernvale Limestone,Cape Limestone,1986
186,Giradeau Limestone,Cyrene,1986
186,Giradeau Limestone,Noix,1986
186,Hirnantian,Cason Oolite,1986
186,Hirnantian,Cason Shale,1986
186,Hirnantian,Cyrene,1986
186,Hirnantian,Giradeau Limestone,1986
186,Hirnantian,Keel,1986
186,Hirnantian,Leemon,1986
186,Hirnantian,Noix,1986
186,Hirnantian,Pettit,1986
186,Ideal Quarry,Giradeau Limestone,1986
186,Keel,Cason Oolite,1986
186,Keel,Cason Shale,1986
186,Keel,Cyrene,1986
186,Keel,Ideal Quarry,1986
186,Keel,Leemon,1986
186,Keel,Noix,1986
186,Keel,Pettit,1986
186,Leemon,Cyrene,1986
186,Leemon,Noix,1986
186,Llandoverian,Bowling Green,1986
186,Llandoverian,Bryant Knob,1986
186,not specified,Bowling Green,1986
186,not specified,Bryant Knob,1986
186,Pettit,Cason Oolite,1986
186,Pettit,Cason Shale,1986
186,Pettit,Cyrene,1986
186,Pettit,Giradeau Limestone,1986
186,Pettit,Leemon,1986
186,Pettit,Noix,1986
186,Sylvan Shale,Orchard Creek Shale,1986
186,Sylvan Shale,Thebes Sandstone,1986
186,Welling,Cape Limestone,1986
186,Welling,Fernvale Limestone,1986
246,Ashgill,not specified,2004
246,Ashgillian,Kyr-ya,2004
246,Ashgillian,Polydov,2004
246,Ashgillian,Rassokha,2004
246,Ashgillian,Syr-ya,2004
246,Bad'ya reef,Khorejver,2004
246,Bad'ya reef,Malaya Tavrota Upper,2004
246,Kyr-ya,Salyka,2004
246,Kyr-ya,Yaptikshor,2004
246,Malaya Tavrota Lower,Muker,2004
246,Malaya Tavrota Upper,Khorejver,2004
246,Polydov,Malaya Tavrota Lower,2004
246,Polydov,Muker,2004
246,Rassokha,Ust-Zyb,2004
246,Rassokha,Zyb,2004
246,Syr-ya,Bad'ya reef,2004
246,Syr-ya,Khorejver,2004
246,Syr-ya,Malaya Tavrota Upper,2004
246,Yaptikshor,Salyka,2004
246,Zyb,Ust-Zyb,2004
330,La Venta,Villar del Salz,2003
330,Los Puertos,Kosovian,2003
330,Los Puertos,not specified,2003
330,Ojos Negros,Kralodvorian,2003
330,Orea,Kosovian,2003
330,San Marcos,Lower Berounian,2003
330,San Marcos,Upper Dobrotivian,2003
330,Upper Arenigian,Villar del Salz,2003
330,Villar del Salz,Dobrotivian,2003
330,Villar del Salz,Oretanian,2003
196,Bayan-Khongor,Tsagaan Del,2009
196,Chakyrskii,Bayan-Khongor,2009
196,Chakyrskii,Sairinskii,2009
196,Dietkinskii,Sairinskii,2009
196,Katian,Bayan-Khongor,2009
196,Katian,Chakyrskii,2009
196,Katian,Dietkinskii,2009
196,Katian,Nariingol,2009
196,Katian,Orlovskii,2009
196,Katian,Sairinskii,2009
196,Katian,Taginskii,2009
196,Katian,Tsagaan Del,2009
196,Nariingol,Tsagaan Del,2009
196,Orlovskii,Nariingol,2009
196,Sairinskii,Tsagaan Del,2009
196,Taginskii,Bayan-Khongor,2009
397,Arnheim,C4,2015
397,Arnheim,Ka2,2015
397,Arnheim,Oregonia,2015
397,Arnheim,Sunset,2015
397,Blanchester,Roaring Brook,2015
397,Blanchester,Upper Disturbed,2015
397,Bon Well Hill,Fort Ancient,2015
397,Fairview,Fairmount,2015
397,Fairview,Ka1,2015
397,Fairview,Miamitown,2015
397,Fairview,Mount Hope,2015
397,Grant Lake,Bellevue,2015
397,Grant Lake,Corryville,2015
397,Grant Lake,Ka2,2015
397,Grant Lake,Mount Auburn,2015
397,Harpers Run,Fort Ancient,2015
397,Kope,Economy,2015
397,Kope,Ka1,2015
397,Kope,McMicken,2015
397,Kope,Southgate,2015
397,Liberty,Ka3,2015
397,Lower Fort Ancient shale,Fort Ancient,2015
397,Lower Glyptorthis insculpta,Blanchester,2015
397,Middle Clarksville,Clarksville,2015
397,Oldenburg,Blanchester,2015
397,South Gate Hill,Fort Ancient,2015
397,Stony Hollow Creek,Clarksville,2015
397,Waynesville,Blanchester,2015
397,Waynesville,Clarksville,2015
397,Waynesville,Fort Ancient,2015
397,Waynesville,Ka3,2015
397,Whitewater,Ka4,2015
366,Caradoc,Pizarras Cantera,2002
366,Lower Dobrotivian,Pizzaras Guindo,2002
366,Upper Dobrotivian,Pizarras de Navalaceite,2002
366,Upper Dobrotivian,Pizarras de Valmosillo,2002
366,Upper Dobrotivian,Pizzaras Guindo,2002
256,Aguada de la Perdiz,Arenigian,1996
256,Las Vicunas,Tremadocian,1996
203,Benjamin,Benjamin Limestone Lower,1980
203,Benjamin,Benjamin Limestone Upper,1980
203,Benjamin,Lords,1980
203,Moina Sandstone,Caroline Creek Sandstone,1980
371,Ashgill,Baiyanhuashan Upper,1988
371,Baiyanhuashan,Baiyanhuashan Lower,1988
371,Baiyanhuashan,Baiyanhuashan Upper,1988
371,Baiyanhuashan Lower,Huangnigang,1988
371,Baiyanhuashan Lower,Shuinychang,1988
371,Baiyanhuashan Upper,Beiguoshan ,1988
371,Baiyanhuashan Upper,Changwu,1988
371,Baiyanhuashan Upper,Sanjushan,1988
371,Baiyanhuashan Upper,Shihuichang,1988
371,Beiguoshan ,Changwu,1988
371,Beiguoshan ,Sanjushan,1988
371,Beiguoshan ,Shihuichang,1988
371,Caradocian,Baiyanhuashan Lower,1988
371,Sanjushan,Changwu,1988
371,Shihuichang,Changwu,1988
371,Shihuichang,Sanjushan,1988
371,Shuinychang,Huangnigang,1988
42,Boat Harbour,Isthmus Bay,1984
42,Cow Head,Bed 6,1984
42,Cow Head,Bed 7,1984
42,Cow Head,Bed 8,1984
42,Ship Point Member A,Ship Point,1984
42,Ship Point Member B,Ship Point,1984
42,Ship Point Member C,Ship Point,1984
42,St. George,Boat Harbour,1984
42,St. George,Brent Island,1984
42,St. George,Catoche,1984
42,St. George,Southern Arm,1984
42,St. George,Watts Bight,1984
42,Watts Bight,Green Bay,1984
42,Watts Bight,Isthmus Bay,1984
66,Goose Tickle,American Tickle,2006
66,Goose Tickle,Mainland,2006
66,Long Point,Lourdes,2006
66,Long Point,Misty Point,2006
66,Long Point,Winterhouse,2006
66,Lourdes,Beach Point,2006
66,Lourdes,Black Duck,2006
66,Lourdes,Shore Point,2006
66,St. George,Aguathuna,2006
66,St. George,Boat Harbour,2006
66,St. George,Catoche,2006
66,St. George,Watts Bight,2006
66,Table Head,Black Cove,2006
66,Table Head,Cape Cormorant,2006
66,Table Head,Table Cove,2006
66,Table Head,Table Point,2006
161,Joins,Joins,2010
161,Oil Creek,Oil Creek,2010
221,Kinnekulle K-bentonite,453.4,2014
221,Kinnekulle K-bentonite,454.9,2014
138,Aleman,Cincinnatian,2012
138,Aleman,M1,2012
138,Bliss Upper,Skullrockian,2012
138,Bowen,Bliss Upper,2012
138,Bowen,Hitt Canyon,2012
138,Bowen,Skullrockian,2012
138,Bowen,Stairsian,2012
138,Cable Canyon,Cable Canyon Sandstone,2012
138,Cable Canyon,Cincinnatian,2012
138,Cable Canyon Sandstone,Cincinnatian,2012
138,Cassinian,Cindy,2012
138,Cassinian,Ranger Peak,2012
138,Chamizal,Skullrockian,2012
138,Cindy,Cassinian,2012
138,Cindy,Padre,2012
138,Cutter,Cincinnatian,2012
138,Cutter,M1,2012
138,El Paso,Bowen,2012
138,El Paso,Chamizal,2012
138,El Paso,Cindy,2012
138,El Paso,Hag Hill,2012
138,El Paso,McKelligon,2012
138,El Paso,Ranger Peak,2012
138,Hag Hill,Hitt Canyon,2012
138,Hag Hill,McKelligon,2012
138,Hag Hill,Stairsian,2012
138,Hitt Canyon,Skullrockian,2012
138,Hitt Canyon,Stairsian,2012
138,McKelligon Canyon Lower,Pistol Range Sandstone,2012
138,McKelligon Canyon Lower,Stairsian,2012
138,McKelligon Canyon Upper,Cassinian,2012
138,McKelligon Canyon Upper,Stairsian,2012
138,Montoya,Aleman,2012
138,Montoya,Cable Canyon,2012
138,Montoya,Cable Canyon Sandstone,2012
138,Montoya,Cutter,2012
138,Montoya,Upham,2012
138,Padre,Cassinian,2012
138,Pistol Range Sandstone,Stairsian,2012
138,Ranger Peak,Cassinian,2012
138,Ranger Peak,Padre,2012
138,Upham,Cincinnatian,2012
138,Upham,M1,2012
253,Caparo,Sa1,2013
41,Ardwell Farm,Kullsberg Limestone,2014
41,Boda Limestone,Ka4,2014
41,Cautleyan,Three Mile,2014
41,Chair of Kildare Limestone,Keisley Limestone,2014
41,Dufton Shale,Ardwell Farm,2014
41,Dufton Shale,Kullsberg Limestone,2014
41,Hi1,Keisley Limestone,2014
41,Hi1,Plöcken,2014
41,Hi2,not specified,2014
41,Hi2,Plöcken,2014
41,Ka1,Ardwell Farm,2014
41,Ka1,Dufton Shale,2014
41,Ka1,Kullsberg Limestone,2014
41,Ka1,South Shore,2014
41,Ka2,South Shore,2014
41,Ka2,Three Mile,2014
41,Ka3,Myoch,2014
41,Ka3,Penwhapple,2014
41,Ka3,Swindale,2014
41,Ka3,Three Mile,2014
41,Ka4,Keisley Limestone,2014
41,Ka4,Mill,2014
41,Ka4,Myoch,2014
41,Ka4,Shalloch,2014
41,Ka4,Swindale,2014
41,Ka4,Uqua,2014
41,Keisley Limestone,Boda Limestone,2014
41,Mill,Jonstorp,2014
41,Myoch,Fjäcka,2014
41,Myoch,Jonstorp,2014
41,Penwhapple,Fjäcka Shale,2014
41,Pusgillian,South Shore,2014
41,Rawtheyan,Shalloch,2014
41,Shalloch,Jonstorp,2014
41,South Shore,Rakvere,2014
41,Swindale,Fjäcka Shale,2014
41,Swindale,Myoch,2014
41,Swindale,Penwhapple,2014
41,Three Mile,Slandrom Limestone,2014
41,Uqua,Uggwa Limestone,2014
32,File,Klasen,2004
32,Gräsgård,Moldå Limestone,2004
32,Gräsgård,Oandu,2004
32,Liste,Nabala,2004
32,Liste,Slandrom Limestone,2004
32,Pirgu,File,2004
32,Pirgu,Klasen,2004
24,Kaki Bukit,Darriwilian,2010
24,Kaki Bukit,GICE,2010
24,Kaki Bukit,Katian,2010
24,Kaki Bukit,Sandbian,2010
25,Brainard,Elkhorn,2010
25,Chatfieldian,Lexington Limestone,2010
25,Chatfieldian,Point Pleasant,2010
25,Clermont,Liberty,2010
25,Clermont,Whitewater,2010
25,Corryville,Maysvillian,2010
25,Dubuque,Arnheim,2010
25,Dubuque,Richmondian,2010
25,Dunleith,Chatfieldian,2010
25,Dunleith,Edenian,2010
25,Dunleith,Fairview,2010
25,Dunleith,Kope,2010
25,Dunleith,Kope isotope carbon excursion,2010
25,Dunleith,Maysvillian,2010
25,Dunleith,Point Pleasant,2010
25,Edenian,Kope,2010
25,Elgin,Liberty,2010
25,Elgin,Waynesville,2010
25,Elgin,Waynesville isotope carbon excursion,2010
25,Fairview,Fairview isotope carbon excursion,2010
25,Fairview,Maysvillian,2010
25,Fort Atkinson,Elkhorn,2010
25,Fort Atkinson,Whitewater,2010
25,Guttenberg,Lexington Limestone,2010
25,Ion,Lexington Limestone,2010
25,Kope,Kope isotope carbon excursion,2010
25,Maysvillian,Grant Lake,2010
25,Mosalem,Gamachian,2010
25,Mount Auburn,Maysvillian,2010
25,Waynesville,Waynesville isotope carbon excursion,2010
25,Welling,Waynesville isotope carbon excursion,2010
25,Wise Lake,Corryville,2010
25,Wise Lake,Maysvillian,2010
25,Wise Lake,Mount Auburn,2010
22,Antes,Eureka Quartzite,2010
22,Bromide,Copenhagen,2010
22,Bromide,Deicke K-bentonite,2010
22,Bromide,Eggleston,2010
22,Bromide,Nealmont,2010
22,Bromide,Nealmont,2010
22,Bromide,Salona,2010
22,Bromide,Tyrone,2010
22,Bromide,Watertown,2010
22,Carters,Bromide,2010
22,Carters,Copenhagen,2010
22,Carters,Deicke K-bentonite,2010
22,Carters,Eggleston,2010
22,Carters,Nealmont,2010
22,Carters,Nealmont,2010
